CustomerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,Churn_Binary,Cluster
2233,Female,0,Yes,32,Yes,No,DSL,Two year,76,No,0,0
2234,Male,0,No,1,Yes,No,DSL,Month-to-month,20,No,0,1
2235,Female,0,No,40,Yes,Yes,DSL,Two year,81,No,0,2
2236,Female,0,No,41,Yes,Yes,DSL,One year,98,No,0,2
2237,Male,1,No,30,Yes,No,Fiber optic,Month-to-month,90,No,0,3
2238,Female,0,No,3,Yes,No,DSL,One year,80,Yes,1,0
2239,Female,0,Yes,54,Yes,No,Fiber optic,Month-to-month,104,No,0,2
2240,Male,0,No,9,Yes,No,DSL,Two year,95,Yes,1,0
2241,Male,1,No,7,Yes,Yes,DSL,Two year,75,No,0,3
2242,Male,0,No,58,Yes,Yes,DSL,Two year,100,No,0,2
2243,Male,0,No,52,Yes,Yes,DSL,One year,89,No,0,2
2244,Male,0,Yes,26,No,Yes,Fiber optic,Month-to-month,40,No,0,1
2245,Female,0,No,34,Yes,Yes,DSL,One year,20,No,0,1
2246,Male,0,No,53,Yes,Yes,Fiber optic,Two year,81,No,0,2
2247,Male,0,No,15,Yes,Yes,Fiber optic,Month-to-month,88,No,0,0
2248,Male,0,Yes,1,Yes,No,DSL,Two year,19,Yes,1,1
2249,Female,0,No,5,Yes,Yes,DSL,Month-to-month,56,No,0,0
2250,Female,0,Yes,34,Yes,No,DSL,Month-to-month,105,No,0,2
2251,Female,0,No,32,Yes,No,DSL,One year,101,No,0,0
2252,Female,0,Yes,41,No,No,DSL,Month-to-month,35,No,0,1
2253,Female,0,No,25,No,No,DSL,One year,54,No,0,1
2254,Male,0,Yes,17,Yes,No,DSL,Two year,62,No,0,0
2255,Female,0,No,17,Yes,Yes,Fiber optic,Two year,25,No,0,1
2256,Female,0,No,70,Yes,No,DSL,Month-to-month,85,No,0,2
2257,Male,0,Yes,43,Yes,No,DSL,One year,19,No,0,1
2258,Male,0,Yes,71,Yes,Yes,DSL,One year,24,No,0,1
2259,Male,1,No,2,No,No,DSL,One year,24,Yes,1,3
2260,Male,0,No,49,Yes,No,DSL,Two year,75,No,0,2
2261,Female,1,No,72,Yes,No,Fiber optic,Month-to-month,105,No,0,3
2262,Male,0,No,26,Yes,Yes,DSL,Month-to-month,84,No,0,0
2263,Female,0,No,18,Yes,No,Fiber optic,Month-to-month,20,No,0,1
2264,Male,0,Yes,1,Yes,No,Fiber optic,Month-to-month,93,Yes,1,0
2265,Male,0,No,9,No,Yes,Fiber optic,Two year,24,Yes,1,1
2266,Male,0,No,28,Yes,Yes,Fiber optic,Month-to-month,77,No,0,0
2267,Female,0,Yes,60,Yes,No,Fiber optic,One year,19,No,0,1
2268,Male,0,No,23,Yes,Yes,Fiber optic,Two year,21,No,0,1
2269,Female,0,No,15,Yes,No,DSL,Two year,80,Yes,1,0
2270,Female,0,No,29,Yes,No,Fiber optic,Month-to-month,67,No,0,0
2271,Female,0,Yes,56,Yes,No,Fiber optic,Month-to-month,20,No,0,1
2272,Female,0,No,11,Yes,No,Fiber optic,Month-to-month,55,No,0,0
2273,Male,0,No,27,Yes,No,DSL,Month-to-month,69,No,0,0
2274,Male,0,No,1,Yes,No,DSL,One year,70,Yes,1,0
2275,Female,0,No,66,Yes,No,Fiber optic,Month-to-month,91,No,0,2
2276,Female,1,No,2,Yes,Yes,Fiber optic,Month-to-month,57,No,0,3
2277,Female,0,Yes,19,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2278,Male,0,Yes,62,Yes,Yes,Fiber optic,Month-to-month,95,No,0,2
2279,Female,0,No,51,Yes,No,DSL,Month-to-month,79,No,0,2
2280,Female,0,No,72,Yes,Yes,DSL,Two year,94,No,0,2
2281,Male,0,No,10,Yes,Yes,Fiber optic,Month-to-month,90,Yes,1,0
2282,Female,0,No,37,Yes,Yes,DSL,Month-to-month,68,No,0,0
2283,Female,0,Yes,35,Yes,Yes,Fiber optic,Month-to-month,50,No,0,1
2284,Female,0,No,10,Yes,No,Fiber optic,Month-to-month,61,No,0,0
2285,Male,0,No,1,Yes,No,DSL,Month-to-month,20,Yes,1,1
2286,Female,0,Yes,26,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2287,Male,0,No,72,Yes,No,DSL,Month-to-month,82,No,0,2
2288,Female,1,No,38,Yes,Yes,Fiber optic,Two year,100,Yes,1,3
2289,Female,0,No,18,Yes,No,Fiber optic,Month-to-month,100,Yes,1,0
2290,Male,0,No,56,Yes,Yes,Fiber optic,Two year,53,No,0,2
2291,Female,0,No,36,Yes,No,DSL,Month-to-month,54,No,0,1
2292,Male,0,Yes,22,Yes,Yes,Fiber optic,Month-to-month,89,No,0,0
2293,Male,0,Yes,65,Yes,Yes,DSL,Two year,104,No,0,2
2294,Male,0,No,27,Yes,Yes,DSL,Two year,54,No,0,0
2295,Female,0,No,29,Yes,Yes,Fiber optic,Month-to-month,74,No,0,0
2296,Male,1,No,10,Yes,No,DSL,Month-to-month,95,Yes,1,3
2297,Female,1,No,50,Yes,No,DSL,Month-to-month,105,No,0,3
2298,Male,0,No,9,Yes,Yes,Fiber optic,One year,86,No,0,0
2299,Male,0,Yes,23,Yes,Yes,Fiber optic,Two year,24,No,0,1
2300,Male,0,Yes,24,Yes,No,DSL,Two year,55,Yes,1,1
2301,Male,0,No,1,Yes,Yes,Fiber optic,One year,56,No,0,0
2302,Male,0,No,20,Yes,Yes,Fiber optic,Month-to-month,64,No,0,0
2303,Male,0,No,58,Yes,Yes,DSL,Two year,60,Yes,1,2
2304,Female,0,No,47,Yes,No,DSL,Month-to-month,20,No,0,1
2305,Male,1,No,72,Yes,No,Fiber optic,One year,93,No,0,3
2306,Male,0,No,14,Yes,Yes,Fiber optic,Month-to-month,50,No,0,0
2307,Female,0,Yes,62,Yes,No,Fiber optic,Month-to-month,55,No,0,2
2308,Female,1,No,37,Yes,No,DSL,One year,76,Yes,1,3
2309,Male,0,No,29,No,No,Fiber optic,One year,34,No,0,1
2310,Female,0,No,62,Yes,Yes,Fiber optic,Two year,19,No,0,1
2311,Female,0,Yes,46,Yes,No,DSL,Two year,100,No,0,2
2312,Male,0,No,2,Yes,No,Fiber optic,Month-to-month,94,Yes,1,0
2313,Female,0,No,50,Yes,No,DSL,One year,96,No,0,2
2314,Male,0,No,24,Yes,Yes,Fiber optic,One year,105,Yes,1,0
2315,Male,1,No,55,Yes,Yes,DSL,Two year,114,No,0,3
2316,Female,0,No,64,Yes,Yes,DSL,One year,115,No,0,2
2317,Female,0,No,4,Yes,No,DSL,Month-to-month,89,Yes,1,0
2318,Female,0,No,6,No,Yes,DSL,Two year,29,No,0,1
2319,Male,1,No,1,Yes,Yes,Fiber optic,Two year,76,Yes,1,3
2320,Male,0,Yes,37,Yes,No,Fiber optic,Month-to-month,63,No,0,2
2321,Male,1,No,71,Yes,Yes,DSL,Two year,25,No,0,3
2322,Male,0,Yes,29,No,Yes,Fiber optic,Month-to-month,55,No,0,1
2323,Male,0,No,7,Yes,No,DSL,Two year,89,Yes,1,0
2324,Male,0,No,32,Yes,Yes,Fiber optic,Month-to-month,99,No,0,0
2325,Female,0,No,59,Yes,Yes,Fiber optic,Month-to-month,95,No,0,2
2326,Male,0,Yes,40,Yes,No,DSL,Month-to-month,75,No,0,2
2327,Male,0,No,10,No,Yes,Fiber optic,One year,30,Yes,1,1
2328,Female,0,No,27,Yes,No,Fiber optic,Month-to-month,19,No,0,1
2329,Female,0,No,7,Yes,Yes,Fiber optic,Month-to-month,86,Yes,1,0
2330,Male,0,Yes,65,Yes,Yes,Fiber optic,One year,25,No,0,1
2331,Female,0,No,10,Yes,Yes,DSL,Month-to-month,81,Yes,1,0
2332,Female,0,Yes,23,Yes,Yes,DSL,One year,84,No,0,0
2333,Female,0,Yes,47,Yes,No,DSL,One year,85,No,0,2
2334,Male,0,No,11,Yes,Yes,DSL,Month-to-month,55,No,0,0
2335,Male,0,No,12,No,Yes,Fiber optic,Month-to-month,34,No,0,1
2336,Male,0,Yes,30,No,No,DSL,Month-to-month,44,No,0,1
2337,Female,0,No,1,Yes,No,Fiber optic,Month-to-month,76,Yes,1,0
2338,Female,0,No,57,Yes,Yes,Fiber optic,One year,109,No,0,2
2339,Male,1,No,11,Yes,No,DSL,Two year,70,No,0,3
2340,Female,0,No,9,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2341,Female,0,No,4,Yes,No,DSL,One year,70,Yes,1,0
2342,Male,0,No,13,Yes,Yes,Fiber optic,Two year,74,No,0,0
2343,Female,0,No,35,Yes,Yes,Fiber optic,Month-to-month,21,No,0,1
2344,Male,0,No,67,No,No,DSL,Month-to-month,51,No,0,2
2345,Male,0,Yes,51,Yes,No,DSL,Two year,48,No,0,1
2346,Male,0,No,1,Yes,No,DSL,Month-to-month,51,Yes,1,0
2347,Female,0,Yes,71,Yes,Yes,Fiber optic,Two year,100,No,0,2
2348,Male,1,No,29,Yes,Yes,DSL,One year,79,No,0,3
2349,Female,0,No,33,Yes,No,DSL,Month-to-month,104,Yes,1,2
2350,Female,0,Yes,11,No,Yes,Fiber optic,Two year,36,No,0,1
2351,Male,0,Yes,13,Yes,Yes,Fiber optic,Month-to-month,78,No,0,0
2352,Male,0,Yes,42,Yes,No,DSL,Two year,19,No,0,1
2353,Female,0,No,8,No,No,DSL,Month-to-month,29,No,0,1
2354,Male,0,No,1,Yes,No,Fiber optic,Month-to-month,44,Yes,1,0
2355,Male,0,No,72,Yes,No,DSL,Two year,108,No,0,2
2356,Male,0,Yes,47,Yes,No,DSL,Two year,87,No,0,2
2357,Male,0,Yes,30,Yes,No,DSL,Month-to-month,85,No,0,0
2358,Male,0,No,51,Yes,Yes,DSL,One year,112,No,0,2
2359,Female,0,No,16,Yes,No,DSL,One year,95,No,0,0
2360,Female,0,No,34,Yes,Yes,DSL,Month-to-month,100,No,0,2
2361,Male,0,No,8,Yes,No,DSL,Two year,87,Yes,1,0
2362,Female,0,No,72,Yes,No,DSL,Month-to-month,25,No,0,1
2363,Male,1,No,60,Yes,No,DSL,Month-to-month,72,No,0,3
2364,Male,0,No,72,Yes,No,DSL,Month-to-month,116,No,0,2
2365,Male,0,Yes,12,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2366,Female,0,Yes,65,Yes,Yes,Fiber optic,Month-to-month,82,No,0,2
2367,Male,0,Yes,32,Yes,No,Fiber optic,Month-to-month,19,No,0,1
2368,Female,0,Yes,67,Yes,No,Fiber optic,Month-to-month,94,Yes,1,2
2369,Male,0,No,45,Yes,Yes,Fiber optic,Two year,79,No,0,2
2370,Female,0,Yes,60,No,Yes,Fiber optic,Two year,60,No,0,2
2371,Female,0,No,1,Yes,Yes,Fiber optic,Two year,55,No,0,0
2372,Female,0,No,58,Yes,Yes,DSL,Month-to-month,65,No,0,2
2373,Female,0,No,9,Yes,Yes,DSL,Two year,95,Yes,1,0
2374,Female,0,No,1,Yes,No,DSL,One year,74,No,0,0
2375,Male,0,Yes,8,Yes,No,DSL,Month-to-month,24,No,0,1
2376,Male,0,No,2,Yes,No,Fiber optic,Two year,45,Yes,1,0
2377,Female,0,Yes,47,Yes,No,DSL,One year,20,No,0,1
2378,Female,1,No,1,Yes,No,DSL,Month-to-month,74,Yes,1,3
2379,Female,0,No,1,No,No,Fiber optic,Month-to-month,26,No,0,1
2380,Female,0,No,10,Yes,Yes,Fiber optic,Month-to-month,101,Yes,1,0
2381,Male,0,No,29,No,Yes,Fiber optic,Month-to-month,25,No,0,1
2382,Female,0,Yes,58,Yes,No,DSL,One year,76,No,0,2
2383,Male,0,No,14,Yes,No,DSL,One year,19,No,0,1
2384,Male,0,No,7,Yes,No,DSL,Month-to-month,21,No,0,1
2385,Female,0,Yes,5,Yes,Yes,Fiber optic,Month-to-month,84,Yes,1,0
2386,Female,0,Yes,18,Yes,No,DSL,Month-to-month,20,Yes,1,1
2387,Male,0,Yes,25,Yes,No,DSL,Month-to-month,20,No,0,1
2388,Female,0,No,46,Yes,Yes,Fiber optic,Month-to-month,64,No,0,2
2389,Male,0,No,1,Yes,No,DSL,Month-to-month,51,Yes,1,0
2390,Female,0,No,1,Yes,Yes,DSL,One year,48,No,0,0
2391,Female,0,No,68,Yes,No,DSL,One year,85,No,0,2
2392,Male,0,No,18,Yes,Yes,DSL,Month-to-month,44,No,0,1
2393,Female,0,No,8,Yes,Yes,Fiber optic,Month-to-month,80,No,0,0
2394,Male,0,No,64,Yes,Yes,Fiber optic,One year,20,No,0,1
2395,Female,1,No,4,Yes,Yes,Fiber optic,One year,89,Yes,1,3
2396,Female,0,No,63,Yes,Yes,Fiber optic,One year,80,No,0,2
2397,Male,0,Yes,54,Yes,Yes,Fiber optic,One year,106,No,0,2
2398,Male,0,No,54,Yes,No,Fiber optic,Month-to-month,75,No,0,2
2399,Male,0,Yes,72,Yes,No,DSL,Month-to-month,70,No,0,2
2400,Male,1,No,4,No,No,DSL,Month-to-month,51,No,0,3
2401,Female,0,No,72,Yes,No,Fiber optic,Month-to-month,91,No,0,2
2402,Female,1,No,60,No,No,DSL,Month-to-month,49,No,0,3
2403,Male,0,Yes,20,Yes,No,DSL,Month-to-month,90,Yes,1,0
2404,Female,1,No,35,Yes,No,DSL,One year,71,No,0,3
2405,Female,0,No,2,Yes,Yes,Fiber optic,One year,49,Yes,1,0
2406,Female,0,No,26,No,No,Fiber optic,Month-to-month,50,No,0,1
2407,Male,0,No,14,Yes,No,Fiber optic,Month-to-month,83,No,0,0
2408,Male,1,No,1,Yes,No,Fiber optic,Month-to-month,75,Yes,1,3
2409,Female,0,Yes,53,Yes,No,DSL,Two year,20,No,0,1
2410,Male,0,No,1,Yes,No,DSL,One year,19,No,0,1
2411,Male,0,No,58,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2412,Female,0,Yes,5,Yes,Yes,DSL,Two year,51,No,0,0
2413,Female,0,No,53,Yes,No,DSL,One year,106,No,0,2
2414,Female,0,No,4,Yes,No,DSL,Two year,20,No,0,1
2415,Male,0,No,49,Yes,No,DSL,One year,99,No,0,2
2416,Male,0,Yes,2,Yes,Yes,Fiber optic,Month-to-month,90,Yes,1,0
2417,Male,0,No,2,Yes,Yes,Fiber optic,One year,68,Yes,1,0
2418,Female,0,No,3,Yes,No,DSL,Month-to-month,75,Yes,1,0
2419,Male,0,No,7,Yes,Yes,Fiber optic,Month-to-month,94,Yes,1,0
2420,Male,0,No,14,Yes,No,DSL,One year,45,No,0,0
2421,Male,0,No,18,Yes,No,DSL,Month-to-month,99,Yes,1,0
2422,Male,0,No,27,Yes,No,DSL,Month-to-month,81,No,0,0
2423,Female,0,Yes,66,Yes,No,Fiber optic,Month-to-month,60,No,0,2
2424,Female,0,No,43,Yes,No,DSL,One year,86,No,0,2
2425,Male,0,No,69,Yes,Yes,Fiber optic,Two year,113,No,0,2
2426,Male,0,No,71,Yes,No,DSL,Month-to-month,93,No,0,2
2427,Female,1,No,50,Yes,No,DSL,Month-to-month,83,No,0,3
2428,Male,0,No,51,Yes,No,DSL,Month-to-month,19,No,0,1
2429,Male,0,No,27,Yes,Yes,Fiber optic,Month-to-month,81,No,0,0
2430,Male,0,Yes,70,Yes,No,Fiber optic,One year,20,No,0,1
2431,Female,1,No,2,Yes,No,DSL,Two year,80,Yes,1,3
2432,Female,0,No,6,Yes,No,DSL,Month-to-month,50,Yes,1,0
2433,Female,0,No,59,Yes,Yes,DSL,One year,101,Yes,1,2
2434,Male,1,No,10,Yes,No,DSL,One year,92,Yes,1,3
2435,Male,1,No,29,Yes,No,DSL,Month-to-month,98,Yes,1,3
2436,Male,0,No,5,Yes,No,DSL,Month-to-month,20,No,0,1
2437,Female,1,No,21,Yes,No,Fiber optic,Month-to-month,94,Yes,1,3
2438,Female,0,No,62,Yes,No,DSL,Month-to-month,104,No,0,2
2439,Male,0,Yes,36,Yes,Yes,Fiber optic,Month-to-month,19,No,0,1
2440,Male,0,No,3,Yes,No,DSL,One year,20,Yes,1,1
2441,Female,0,No,69,Yes,No,DSL,Month-to-month,116,No,0,2
2442,Female,0,No,2,No,No,Fiber optic,Month-to-month,31,Yes,1,1
2443,Female,0,No,8,Yes,Yes,Fiber optic,Month-to-month,85,Yes,1,0
2444,Female,1,No,3,No,Yes,Fiber optic,Two year,31,No,0,3
2445,Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,46,Yes,1,0
2446,Female,0,No,12,Yes,No,Fiber optic,Month-to-month,99,Yes,1,0
2447,Male,0,No,18,Yes,Yes,Fiber optic,Month-to-month,76,No,0,0
2448,Female,0,No,20,No,No,Fiber optic,Month-to-month,25,No,0,1
2449,Male,0,No,22,Yes,Yes,Fiber optic,Month-to-month,59,Yes,1,0
2450,Female,0,Yes,5,Yes,No,DSL,Month-to-month,46,Yes,1,1
2451,Female,0,No,24,Yes,Yes,Fiber optic,Two year,25,No,0,1
2452,Male,0,Yes,64,Yes,Yes,Fiber optic,One year,69,No,0,2
2453,Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,99,No,0,0
2454,Male,1,No,68,Yes,Yes,Fiber optic,Month-to-month,105,Yes,1,3
2455,Female,0,No,60,Yes,Yes,DSL,Two year,21,No,0,1
2456,Male,0,Yes,25,Yes,No,Fiber optic,Month-to-month,55,No,0,1
2457,Female,0,No,51,Yes,Yes,DSL,Two year,26,No,0,1
2458,Female,0,No,7,Yes,No,Fiber optic,One year,81,No,0,0
2459,Male,0,Yes,39,Yes,Yes,Fiber optic,Two year,19,No,0,1
2460,Female,0,Yes,72,Yes,No,DSL,Month-to-month,80,No,0,2
2461,Female,0,No,27,Yes,No,DSL,Two year,95,No,0,0
2462,Male,0,Yes,56,Yes,No,DSL,One year,86,No,0,2
2463,Female,0,No,57,Yes,No,DSL,Month-to-month,20,No,0,1
2464,Male,0,No,17,Yes,Yes,Fiber optic,Month-to-month,107,No,0,0
2465,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,56,Yes,1,0
2466,Male,0,Yes,35,Yes,No,DSL,Month-to-month,20,No,0,1
2467,Male,0,Yes,13,Yes,No,DSL,Two year,73,No,0,0
2468,Female,0,Yes,69,Yes,Yes,Fiber optic,One year,20,No,0,1
2469,Female,0,Yes,1,Yes,No,DSL,Month-to-month,19,No,0,1
2470,Male,0,No,7,Yes,No,DSL,One year,75,Yes,1,0
2471,Female,1,No,72,Yes,Yes,DSL,Two year,117,No,0,3
2472,Male,0,No,3,Yes,Yes,Fiber optic,Month-to-month,99,Yes,1,0
2473,Male,0,No,53,Yes,Yes,DSL,Two year,61,No,0,2
2474,Male,0,Yes,38,Yes,No,DSL,Month-to-month,82,No,0,2
2475,Female,0,No,4,Yes,Yes,Fiber optic,Month-to-month,80,No,0,0
2476,Female,0,No,62,Yes,No,Fiber optic,Two year,84,No,0,2
2477,Male,0,No,1,Yes,No,DSL,Two year,49,No,0,0
2478,Female,0,No,46,Yes,No,Fiber optic,Month-to-month,84,No,0,2
2479,Male,0,No,19,Yes,No,DSL,Month-to-month,60,No,0,0
2480,Female,0,No,72,Yes,Yes,DSL,Two year,91,No,0,2
2481,Male,0,Yes,38,Yes,Yes,Fiber optic,Month-to-month,25,No,0,1
2482,Male,0,No,71,Yes,Yes,DSL,Two year,106,No,0,2
2483,Female,0,No,16,Yes,No,DSL,Month-to-month,100,Yes,1,0
2484,Female,1,No,66,Yes,Yes,Fiber optic,Month-to-month,106,Yes,1,3
2485,Female,1,No,11,Yes,No,DSL,Month-to-month,95,Yes,1,3
2486,Male,0,Yes,66,Yes,Yes,Fiber optic,Month-to-month,84,No,0,2
2487,Male,0,No,28,Yes,Yes,Fiber optic,One year,91,No,0,0
2488,Female,0,No,1,No,No,DSL,Month-to-month,35,Yes,1,1
2489,Female,0,Yes,72,Yes,No,DSL,Month-to-month,110,No,0,2
2490,Female,0,Yes,18,Yes,Yes,DSL,One year,19,No,0,1
2491,Female,0,No,49,Yes,Yes,Fiber optic,Two year,19,No,0,1
2492,Female,1,No,41,Yes,No,DSL,Month-to-month,104,No,0,3
2493,Male,0,Yes,1,Yes,No,DSL,Month-to-month,70,Yes,1,0
2494,Male,1,No,27,Yes,Yes,Fiber optic,Month-to-month,76,Yes,1,3
2495,Male,0,No,5,Yes,Yes,Fiber optic,Month-to-month,21,No,0,1
2496,Male,0,No,43,No,No,DSL,One year,35,No,0,1
2497,Male,0,Yes,47,Yes,No,DSL,Two year,55,No,0,2
2498,Female,0,No,1,Yes,No,DSL,Month-to-month,50,No,0,0
2499,Female,0,No,15,Yes,No,DSL,Month-to-month,59,Yes,1,0
2500,Female,0,Yes,7,Yes,No,DSL,One year,71,No,0,0
2501,Male,0,No,14,Yes,No,DSL,One year,20,No,0,1
2502,Female,0,No,43,Yes,No,DSL,Two year,80,No,0,2
2503,Male,0,No,29,Yes,Yes,DSL,One year,84,Yes,1,0
2504,Female,0,No,46,Yes,No,DSL,One year,24,No,0,1
2505,Female,0,No,24,Yes,No,Fiber optic,Month-to-month,49,No,0,0
2506,Male,0,Yes,51,No,No,DSL,One year,59,Yes,1,2
2507,Male,0,Yes,70,No,Yes,DSL,Two year,60,No,0,2
2508,Female,0,No,12,Yes,Yes,DSL,Two year,46,No,0,0
2509,Male,0,No,3,Yes,Yes,Fiber optic,Two year,20,No,0,1
2510,Female,1,No,9,Yes,Yes,DSL,Two year,84,Yes,1,3
2511,Female,0,No,15,Yes,Yes,Fiber optic,Month-to-month,84,No,0,0
2512,Female,0,Yes,72,Yes,No,Fiber optic,One year,24,No,0,1
2513,Female,0,Yes,4,Yes,No,DSL,One year,20,No,0,1
2514,Female,0,No,72,Yes,No,DSL,Two year,104,No,0,2
2515,Male,0,No,10,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2516,Female,1,No,5,No,Yes,Fiber optic,Two year,28,Yes,1,3
2517,Male,0,No,8,Yes,Yes,Fiber optic,Month-to-month,86,No,0,0
2518,Female,1,No,26,Yes,No,Fiber optic,Month-to-month,91,Yes,1,3
2519,Female,0,No,68,Yes,Yes,Fiber optic,Month-to-month,71,No,0,2
2520,Male,0,Yes,2,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2521,Male,1,No,8,Yes,No,DSL,Two year,74,Yes,1,3
2522,Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2523,Male,0,No,13,Yes,Yes,DSL,One year,98,Yes,1,0
2524,Male,1,No,34,Yes,No,DSL,Two year,69,No,0,3
2525,Female,0,Yes,72,No,No,DSL,Two year,66,No,0,2
2526,Male,0,No,21,No,Yes,Fiber optic,Two year,44,No,0,1
2527,Female,0,Yes,40,Yes,No,DSL,Month-to-month,85,Yes,1,2
2528,Male,0,No,16,No,Yes,Fiber optic,Month-to-month,55,No,0,0
2529,Female,0,No,26,Yes,No,Fiber optic,Month-to-month,56,No,0,0
2530,Male,0,No,49,Yes,No,DSL,One year,99,Yes,1,2
2531,Male,0,No,46,Yes,No,Fiber optic,Month-to-month,19,No,0,1
2532,Male,0,Yes,11,Yes,Yes,DSL,Two year,80,Yes,1,0
2533,Male,0,No,72,Yes,No,Fiber optic,One year,84,No,0,2
2534,Male,0,No,47,Yes,No,DSL,Two year,20,No,0,1
2535,Male,0,Yes,1,Yes,Yes,Fiber optic,One year,19,Yes,1,1
2536,Female,1,No,59,Yes,Yes,DSL,Two year,90,No,0,3
2537,Female,0,No,71,Yes,Yes,DSL,One year,88,No,0,2
2538,Female,0,Yes,25,Yes,Yes,Fiber optic,Two year,20,No,0,1
2539,Male,0,Yes,72,Yes,No,DSL,Two year,108,No,0,2
2540,Male,0,No,2,Yes,Yes,DSL,Two year,20,No,0,1
2541,Female,0,No,35,Yes,Yes,Fiber optic,Two year,62,No,0,0
2542,Male,0,Yes,71,Yes,No,DSL,Two year,105,No,0,2
2543,Female,1,No,15,Yes,No,DSL,One year,95,No,0,3
2544,Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2545,Female,0,No,26,Yes,Yes,DSL,One year,79,No,0,0
2546,Female,1,Yes,3,Yes,No,DSL,One year,88,Yes,1,3
2547,Male,1,No,49,Yes,No,DSL,Month-to-month,50,No,0,3
2548,Male,0,Yes,27,Yes,No,DSL,Two year,76,No,0,0
2549,Male,0,No,3,Yes,No,Fiber optic,Month-to-month,50,No,0,0
2550,Female,0,Yes,45,No,No,DSL,Month-to-month,51,No,0,1
2551,Male,0,No,37,Yes,No,DSL,Two year,104,No,0,2
2552,Female,0,Yes,72,Yes,No,DSL,Month-to-month,117,No,0,2
2553,Female,0,No,62,Yes,Yes,DSL,One year,92,No,0,2
2554,Female,0,Yes,54,Yes,No,DSL,Month-to-month,60,No,0,2
2555,Male,0,Yes,15,Yes,No,DSL,Month-to-month,102,No,0,0
2556,Male,0,No,1,Yes,No,DSL,Month-to-month,20,Yes,1,1
2557,Female,1,No,1,No,Yes,Fiber optic,Month-to-month,25,Yes,1,3
2558,Male,0,No,72,No,No,DSL,Month-to-month,61,No,0,2
2559,Female,0,No,30,Yes,No,DSL,One year,79,No,0,0
2560,Female,0,No,40,Yes,Yes,Fiber optic,Two year,79,No,0,2
2561,Female,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,71,No,0,2
2562,Male,0,No,18,No,Yes,Fiber optic,Two year,34,Yes,1,1
2563,Male,0,No,17,No,No,DSL,Two year,25,No,0,1
2564,Female,0,No,40,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2565,Female,1,No,72,Yes,Yes,DSL,One year,111,No,0,3
2566,Male,0,No,2,Yes,Yes,DSL,Two year,20,No,0,1
2567,Male,0,No,53,Yes,Yes,DSL,Two year,24,No,0,1
2568,Male,0,No,71,Yes,Yes,Fiber optic,Month-to-month,116,No,0,2
2569,Female,0,No,20,Yes,No,DSL,Two year,97,No,0,0
2570,Male,0,No,7,Yes,Yes,DSL,Two year,55,No,0,0
2571,Female,0,No,15,Yes,Yes,Fiber optic,Month-to-month,84,No,0,0
2572,Female,0,Yes,72,Yes,No,Fiber optic,Two year,24,No,0,1
2573,Male,0,Yes,39,Yes,Yes,DSL,Two year,24,No,0,1
2574,Female,0,No,45,Yes,No,DSL,Month-to-month,26,No,0,1
2575,Female,0,No,5,Yes,Yes,Fiber optic,Month-to-month,84,No,0,0
2576,Female,0,No,47,No,No,DSL,Month-to-month,40,No,0,1
2577,Male,0,No,4,Yes,No,Fiber optic,Month-to-month,20,No,0,1
2578,Male,0,No,47,Yes,Yes,Fiber optic,Month-to-month,101,No,0,2
2579,Male,0,Yes,33,Yes,No,Fiber optic,Month-to-month,95,No,0,2
2580,Female,0,Yes,15,Yes,No,DSL,Two year,25,No,0,1
2581,Male,0,No,66,Yes,Yes,Fiber optic,Month-to-month,89,No,0,2
2582,Female,0,No,6,Yes,No,DSL,Month-to-month,90,Yes,1,0
2583,Female,0,No,17,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
2584,Female,0,Yes,41,Yes,No,DSL,Two year,95,No,0,2
2585,Female,0,Yes,56,Yes,No,DSL,Month-to-month,100,No,0,2
2586,Female,0,No,28,Yes,No,DSL,Two year,55,No,0,0
2587,Female,0,Yes,72,No,No,DSL,Month-to-month,54,No,0,2
2588,Male,0,No,1,Yes,No,DSL,One year,50,No,0,0
2589,Female,0,No,56,Yes,No,DSL,Month-to-month,107,No,0,2
2590,Male,0,No,70,Yes,Yes,Fiber optic,Month-to-month,79,No,0,2
2591,Male,0,No,44,Yes,No,Fiber optic,Month-to-month,91,No,0,2
2592,Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,44,Yes,1,0
2593,Male,0,Yes,58,Yes,No,DSL,Month-to-month,72,No,0,2
2594,Female,0,No,48,Yes,No,DSL,Two year,83,No,0,2
